"MONTH","YEAR","ave_precip_mo","ave_mo_t","opium_t","mj_t","coca_t","fips"
10,2007,0.583870967741935,8.01290322580645,12.5,11.5,0,"GM"
10,2008,1.65322580645161,8.66129032258065,13,12,0,"GM"
10,2009,1.92741935483871,7.54516129032258,9,8.5,0.5,"GM"
10,2010,0.730645161290323,7.51612903225806,11,10,0,"GM"
10,2011,1.85967741935484,8.97096774193548,12,10,0.5,"GM"
10,2012,1.18709677419355,7.96612903225806,13,12.5,0,"GM"
10,2013,1.88064516129032,9.78387096774193,15,15,0,"GM"
10,2014,1.87096774193548,11.0209677419355,13.5,13.5,0,"GM"
10,2015,2.13870967741935,8.84677419354839,13.5,13,0,"GM"
10,2016,1.64354838709677,8.25322580645161,13.5,13,0,"GM"
10,2017,2.13548387096774,10.3016129032258,14.5,14.5,0,"GM"
10,2018,0.838709677419355,11.6532258064516,14.5,14.5,0,"GM"
11,1971,1.12666666666667,4.64666666666667,13,12,0,"GM"
11,1972,0.94,5.645,14,13,0,"GM"
11,1973,1.925,3.7,9,7,0,"GM"
11,1974,2.33833333333333,5.18416666666667,11.5,10.5,0,"GM"
11,1975,1.85666666666667,3.11833333333333,6.5,6,0,"GM"
11,1976,2.66,4.71,10.5,10.5,0,"GM"
11,1977,4.15833333333333,5.21416666666667,12.5,12,0,"GM"
11,1978,0.398333333333333,3.71083333333333,10,10,0,"GM"
11,1979,2.60166666666667,3.66,8.5,7.5,0,"GM"
11,1980,1.82666666666667,2.91666666666667,10,9.5,0,"GM"
11,1981,3.335,4.4875,11.5,11.5,0,"GM"
11,1982,1.32166666666667,6.52083333333333,17,16.5,0,"GM"
11,1983,1.94333333333333,3.91833333333333,12,11,0,"GM"
11,1984,2.51166666666667,5.1275,13,11.5,0,"GM"
11,1985,2.26833333333333,0.62,5.5,5,0,"GM"
11,1986,1.95444444444444,6.31055555555556,17,15.3333333333333,0,"GM"
11,1987,2.76333333333333,5.19166666666667,15,12.5,0,"GM"
11,1988,1.92666666666667,3.84416666666667,11.5,9.5,0,"GM"
11,1989,1.93166666666667,3.92,11,10,0,"GM"
11,1990,4.05333333333333,5.23083333333333,14.5,13.5,0,"GM"
11,1991,2.92166666666667,4.7675,10.5,9,0,"GM"
11,1992,3.50833333333333,6.605,19.5,18.5,0,"GM"
11,1993,1.61833333333333,-0.1075,2.5,2,0,"GM"
11,1994,1.36666666666667,7.57583333333333,24,23.5,0,"GM"
11,1995,2.20666666666667,3.57416666666667,9,7.5,0,"GM"
11,1996,4.15333333333333,4.71583333333333,13,12,0,"GM"
11,1997,1.52555555555556,4.25166666666667,9.33333333333333,9,0,"GM"
11,1998,2.55333333333333,1.42277777777778,5,5,0,"GM"
11,1999,2.48444444444444,3.05222222222222,9.33333333333333,8.33333333333333,0,"GM"
11,2000,2.18666666666667,6.26611111111111,17.3333333333333,16,0,"GM"
11,2001,3.62,3.41444444444444,8.33333333333333,7,0,"GM"
11,2002,5.40666666666667,5.93833333333333,17.3333333333333,15.3333333333333,0,"GM"
11,2003,1.67666666666667,5.79555555555556,16,14.3333333333333,0,"GM"
11,2004,2.32111111111111,3.85888888888889,8.33333333333333,8,0,"GM"
11,2005,1.13666666666667,3.37,10.5,9.5,0,"GM"
11,2006,1.28666666666667,4.81,5,4,0,"GM"
11,2007,2.61666666666667,1.4,1.5,1.5,0,"GM"
11,2008,1.3,4.225,5,5,0,"GM"
11,2009,2.43833333333333,5.495,7,6.5,0,"GM"
11,2010,2.61666666666667,4.65333333333333,5.5,5,0,"GM"
11,2011,0.0433333333333333,2.75666666666667,3.5,3,0,"GM"
11,2012,1.28166666666667,4.24333333333333,6,4.5,0,"GM"
11,2013,1.75833333333333,4.09333333333333,5.5,5,0,"GM"
11,2014,0.723333333333333,5.81666666666667,9,6.5,0,"GM"
11,2015,2.41,6.41,9,9,0,"GM"
11,2016,1.79166666666667,2.9,3.5,2,0,"GM"
11,2017,2.19166666666667,3.47,3.5,2,0,"GM"
11,2018,0.866666666666667,4.84,6.5,6.5,0,"GM"
12,1971,0.661290322580645,4.48225806451613,13,12,0,"GM"
12,1972,0.0451612903225806,1.26612903225806,9,6,0,"GM"
12,1973,2.15,-0.221774193548387,0.5,0.5,0,"GM"
12,1974,4.53548387096774,4.99838709677419,12.5,12,0,"GM"
12,1975,0.635483870967742,1.2258064516129,1.5,1.5,0,"GM"
12,1976,1.18064516129032,-1.14677419354839,1,1,0,"GM"
12,1977,2.05483870967742,1.85403225806452,4.5,3,0,"GM"
12,1978,3.26290322580645,0.315322580645161,7,5.5,0,"GM"
12,1979,3.93870967741936,4.01935483870968,12.5,11.5,0,"GM"
12,1980,2.38225806451613,0.695161290322581,5,4.5,0,"GM"
12,1981,3.16774193548387,-3.01451612903226,0,0,0,"GM"
12,1982,2.59838709677419,2.13790322580645,4,3.5,0,"GM"
12,1983,1.67096774193548,0.466129032258064,6,5,0,"GM"
12,1984,1.08225806451613,1.47338709677419,1,0.5,0,"GM"
12,1985,2.41774193548387,3.7491935483871,12,10.5,0,"GM"
12,1986,2.67258064516129,2.87983870967742,6,5,0,"GM"
12,1987,1.89193548387097,2.65161290322581,10,10,0,"GM"
12,1988,3.81451612903226,3.50161290322581,8,7,0,"GM"
12,1989,3.30967741935484,3.54677419354839,12.5,12,0,"GM"
12,1990,2.53548387096774,1.25887096774194,2,2,0,"GM"
12,1991,2.5,1.20645161290323,3.5,2,0,"GM"
12,1992,1.30645161290323,2.56774193548387,7,6.5,0,"GM"
12,1993,4.50322580645161,3.54112903225806,10.5,7.5,0,"GM"
12,1994,2.05967741935484,4.31774193548387,13.5,12.5,0,"GM"
12,1995,2.36612903225806,-1.10483870967742,2,2,0,"GM"
12,1996,1.72741935483871,-2.38548387096774,1.5,1.5,0,"GM"
12,1997,3.44838709677419,2.1258064516129,6,5.66666666666667,0,"GM"
12,1998,1.34731182795699,0.78494623655914,6.33333333333333,6,0,"GM"
12,1999,4.5258064516129,1.76666666666667,5.66666666666667,4,0,"GM"
12,2000,1.81397849462366,3.04139784946237,10.3333333333333,10,0,"GM"
12,2001,3.78602150537634,-0.93494623655914,3.33333333333333,3,0,"GM"
12,2002,3.63225806451613,0.85,5,4.66666666666667,0,"GM"
12,2003,1.46559139784946,0.78010752688172,2,2,0,"GM"
12,2004,2.03870967741935,-0.0725806451612903,0.333333333333333,0.333333333333333,0,"GM"
12,2005,1.30161290322581,-0.310483870967742,1,0.5,0,"GM"
12,2006,0.924193548387097,1.25645161290323,0.5,0.5,0,"GM"
12,2007,1.09032258064516,-0.591935483870968,1,1,0,"GM"
12,2008,1.45161290322581,0.587096774193548,1,1,0,"GM"
12,2009,2.68870967741935,-0.912903225806452,0.5,0,0,"GM"
12,2010,2.31290322580645,-4.15,0,0,0,"GM"
12,2011,2.07903225806452,2.1,0.5,0.5,0,"GM"
12,2012,2.49354838709677,-0.538709677419355,0.5,0.5,0,"GM"
12,2013,0.595161290322581,0.708064516129032,0.5,0.5,0,"GM"
12,2014,1.12258064516129,1.78870967741935,2,1,0,"GM"
12,2015,0.67741935483871,3.65322580645161,3,2.5,0,"GM"
12,2016,0.493548387096774,-0.720967741935484,0,0,0,"GM"
12,2017,1.80322580645161,0.288709677419355,0.5,0.5,0,"GM"
12,2018,2.40161290322581,1.71290322580645,3.5,3,0,"GM"
1,1970,1.53870967741935,-0.938709677419355,0,0,0,"IC"
1,1971,0.92258064516129,-4.45967741935484,0,0,0,"IC"
1,1972,4.30645161290323,2.53548387096774,9,5,0,"IC"
1,1973,3.91935483870968,2.31451612903226,6,5,0,"IC"
1,1974,1.82258064516129,0.0193548387096774,0,0,0,"IC"
1,1975,2.20967741935484,-4.23870967741935,0,0,0,"IC"
1,1976,3.2258064516129,-3.50483870967742,0,0,0,"IC"
1,1977,1.21290322580645,-3.01451612903226,0,0,0,"IC"
1,1978,1.66774193548387,-2.04838709677419,0,0,0,"IC"
1,1979,0.525806451612903,-4.00161290322581,0,0,0,"IC"
1,1980,0.719354838709677,-0.811290322580645,1,1,0,"IC"
1,1981,2.45806451612903,-2.94193548387097,0,0,0,"IC"
1,1982,1.89354838709677,-2.58387096774194,0,0,0,"IC"
1,1983,3.98064516129032,-2.9241935483871,0,0,0,"IC"
1,1984,1.8741935483871,-3.98225806451613,0,0,0,"IC"
1,1985,0.932258064516129,-0.345161290322581,4,4,0,"IC"
1,1986,1.60322580645161,-1.21451612903226,0,0,0,"IC"
1,1987,1.61612903225806,2.85322580645161,3,2,0,"IC"
1,1988,1.45161290322581,-2.85,0,0,0,"IC"
1,1989,6.84838709677419,-0.829032258064516,0,0,0,"IC"
1,1990,2.25161290322581,-0.148387096774194,0,0,0,"IC"
1,1991,4.33870967741935,1.14516129032258,3,3,0,"IC"
1,1992,6.14193548387097,2.45645161290323,11,8,0,"IC"
1,1993,2.97096774193548,-3.05806451612903,0,0,0,"IC"
1,1994,1.76774193548387,-2.41290322580645,0,0,0,"IC"
1,1995,4.73870967741935,-2.79354838709677,0,0,0,"IC"
1,1996,2.74193548387097,0.617741935483871,0,0,0,"IC"
1,1997,1.69032258064516,-0.179032258064516,0,0,0,"IC"
1,1998,0.432258064516129,0.296774193548387,2,1,0,"IC"
1,1999,0.864516129032258,-0.82258064516129,0,0,0,"IC"
1,2000,1.10967741935484,0.6,3,3,0,"IC"
1,2001,3.08387096774194,0.917741935483871,3,2,0,"IC"
1,2002,3.05161290322581,0.704838709677419,4,1,0,"IC"
1,2003,1.19032258064516,1.2758064516129,2,2,0,"IC"
1,2004,1.81290322580645,-0.661290322580645,0,0,0,"IC"
1,2005,1.46774193548387,-0.169354838709677,4,2,0,"IC"
1,2006,4.46774193548387,1.74032258064516,4,4,0,"IC"
1,2007,0.774193548387097,-0.0919354838709677,1,1,0,"IC"
1,2008,4.22903225806452,-0.237096774193548,1,0,0,"IC"
1,2009,2.90645161290323,1.48387096774194,0,0,0,"IC"
1,2010,1.86129032258065,2.26451612903226,5,3,0,"IC"
1,2011,2.94838709677419,1.11935483870968,3,2,0,"IC"
1,2012,4.15161290322581,0.295161290322581,0,0,0,"IC"
1,2013,1.75161290322581,2.31451612903226,2,2,0,"IC"
1,2014,1.04193548387097,1.01451612903226,0,0,0,"IC"
1,2015,3.34516129032258,-0.346774193548387,0,0,0,"IC"
1,2016,1.14838709677419,-0.146774193548387,0,0,0,"IC"
1,2017,NA,0.643478260869565,0,0,0,"IC"
1,2018,NA,-0.373913043478261,0,0,0,"IC"
1,2019,NA,2.80333333333333,2,2,0,"IC"
2,1970,1.90714285714286,-2.875,0,0,0,"IC"
2,1971,3.00357142857143,-1.07857142857143,0,0,0,"IC"
2,1972,4.2,1.18620689655172,0,0,0,"IC"
2,1973,2.93214285714286,-3.41964285714286,0,0,0,"IC"
2,1974,3.36071428571429,-0.989285714285714,0,0,0,"IC"
2,1975,3.22142857142857,1.83571428571429,1,0,0,"IC"
2,1976,5.02068965517241,-0.636206896551724,0,0,0,"IC"
2,1977,0.0357142857142857,-1.51964285714286,0,0,0,"IC"
2,1978,0.260714285714286,-2.05535714285714,0,0,0,"IC"
2,1979,2.26071428571429,-0.428571428571429,1,1,0,"IC"
2,1980,2.88275862068966,0.713793103448276,0,0,0,"IC"
2,1981,3.025,-2.4125,0,0,0,"IC"
2,1982,2.78928571428571,0.85,2,1,0,"IC"
2,1983,1.475,0.839285714285714,2,2,0,"IC"
2,1984,2.44137931034483,-0.729310344827586,0,0,0,"IC"
2,1985,0.617857142857143,-0.182142857142857,1,1,0,"IC"
2,1986,2.12857142857143,0.807142857142857,0,0,0,"IC"
2,1987,2.77142857142857,0.0267857142857143,1,1,0,"IC"
2,1988,1.90344827586207,-1.43620689655172,0,0,0,"IC"
2,1989,4.23928571428571,-3.2625,0,0,0,"IC"
2,1990,1.13571428571429,-1.7375,0,0,0,"IC"
2,1991,6.28214285714286,1.32678571428571,0,0,0,"IC"
2,1992,5.57241379310345,-0.658620689655172,1,1,0,"IC"
2,1993,4.39642857142857,0.242857142857143,0,0,0,"IC"
2,1994,2.60357142857143,0.289285714285714,0,0,0,"IC"
2,1995,2.28571428571429,-3.16964285714286,0,0,0,"IC"
2,1996,1.56551724137931,-0.951724137931034,0,0,0,"IC"
2,1997,2.95714285714286,-1.91964285714286,0,0,0,"IC"
2,1998,1.16071428571429,-1.63928571428571,0,0,0,"IC"
2,1999,1.35357142857143,-1.51071428571429,1,1,0,"IC"
2,2000,1.46896551724138,-1.22413793103448,0,0,0,"IC"
2,2001,2.63571428571429,-0.0571428571428571,0,0,0,"IC"
2,2002,1.77142857142857,-3.96607142857143,0,0,0,"IC"
2,2003,3.62142857142857,1.74821428571429,2,2,0,"IC"
2,2004,4.8448275862069,0.98448275862069,5,4,0,"IC"
2,2005,2.74642857142857,1.81607142857143,3,3,0,"IC"
2,2006,3.45,2.68392857142857,5,5,0,"IC"
2,2007,1.17142857142857,-0.432142857142857,0,0,0,"IC"
2,2008,3.76896551724138,-0.0844827586206896,2,2,0,"IC"
2,2009,3.3,-0.653571428571429,2,0,0,"IC"
2,2010,0.675,-0.310714285714286,1,1,0,"IC"
2,2011,2.75357142857143,1.60178571428571,1,1,0,"IC"
2,2012,4.32413793103448,1.91724137931034,2,1,0,"IC"
2,2013,2.74642857142857,2.9125,7,6,0,"IC"
2,2014,0.0678571428571429,0.639285714285714,0,0,0,"IC"
2,2015,4.64285714285714,-0.533928571428571,1,1,0,"IC"
2,2016,2.42758620689655,-1.43275862068966,0,0,0,"IC"
2,2017,NA,2.56875,3,2,0,"IC"
2,2018,NA,0.533333333333333,2,2,0,"IC"
3,1970,2.26451612903226,-2.67741935483871,0,0,0,"IC"
3,1971,2.27096774193548,-0.1,3,2,0,"IC"
3,1972,4.7258064516129,1.4741935483871,1,1,0,"IC"
3,1973,2.44516129032258,0.820967741935484,1,1,0,"IC"
3,1974,6.36129032258065,2.8258064516129,1,1,0,"IC"
3,1975,2.88064516129032,-0.662903225806452,1,1,0,"IC"
3,1976,3.53225806451613,0.633870967741936,0,0,0,"IC"
3,1977,1.6,1.11451612903226,2,2,0,"IC"
3,1978,1.18709677419355,-0.312903225806452,0,0,0,"IC"
3,1979,0.929032258064516,-4.01129032258065,0,0,0,"IC"
3,1980,1.39354838709677,0.504838709677419,0,0,0,"IC"
3,1981,0.719354838709677,-2.4258064516129,0,0,0,"IC"
3,1982,1.36774193548387,0.137096774193548,0,0,0,"IC"
3,1983,3.51612903225806,-1.55,1,1,0,"IC"
3,1984,1.64193548387097,0.656451612903226,2,1,0,"IC"
3,1985,1.2741935483871,-0.361290322580645,1,0,0,"IC"
3,1986,3.15806451612903,-0.0967741935483871,0,0,0,"IC"
3,1987,3.14193548387097,-0.217741935483871,0,0,0,"IC"
3,1988,2.92903225806452,-1.50967741935484,0,0,0,"IC"
3,1989,2.51290322580645,-1.74354838709677,0,0,0,"IC"
3,1990,4.00322580645161,-2.43709677419355,0,0,0,"IC"
3,1991,2.76774193548387,1.50483870967742,1,1,0,"IC"
3,1992,3.89677419354839,0.014516129032258,0,0,0,"IC"
3,1993,3.75806451612903,1.25161290322581,1,0,0,"IC"
3,1994,1.76774193548387,-1.33064516129032,0,0,0,"IC"
3,1995,2.30645161290323,-2.28225806451613,0,0,0,"IC"
3,1996,1.63548387096774,2.38709677419355,2,1,0,"IC"
3,1997,1.62903225806452,-1.26612903225806,0,0,0,"IC"
3,1998,1.39354838709677,-2.18709677419355,3,1,0,"IC"
3,1999,0.735483870967742,-2.32903225806452,0,0,0,"IC"
3,2000,2.79677419354839,-0.275806451612903,3,1,0,"IC"
3,2001,0.625806451612903,-1.7758064516129,0,0,0,"IC"
3,2002,1.78064516129032,-1.55483870967742,0,0,0,"IC"
3,2003,3.39677419354839,3.06935483870968,7,7,0,"IC"
3,2004,3.52903225806452,3.8258064516129,10,9,0,"IC"
3,2005,1.31612903225806,3.1,12,9,0,"IC"
3,2006,1.09032258064516,1.10967741935484,4,4,0,"IC"
3,2007,3.75483870967742,1.79516129032258,1,1,0,"IC"
3,2008,1.47741935483871,0.248387096774194,0,0,0,"IC"
3,2009,1.93225806451613,0.0225806451612902,3,2,0,"IC"
3,2010,2.16451612903226,2.42258064516129,3,3,0,"IC"
3,2011,3.90322580645161,-0.441935483870968,0,0,0,"IC"
3,2012,3.69677419354839,2.83064516129032,8,6,0,"IC"
3,2013,1.39032258064516,0.201612903225806,0,0,0,"IC"
3,2014,2.88064516129032,1.40483870967742,1,0,0,"IC"
3,2015,4.25483870967742,0.775806451612903,2,1,0,"IC"
3,2016,2.16774193548387,2.39677419354839,5,3,0,"IC"
3,2017,NA,0.489583333333333,0,0,0,"IC"
3,2018,NA,1.24090909090909,2,1,0,"IC"
4,1970,1.31,1.49833333333333,1,1,0,"IC"
4,1971,1.56666666666667,1.65,2,1,0,"IC"
4,1972,2.24666666666667,2.48,9,8,0,"IC"
4,1973,1.03666666666667,2.3,9,5,0,"IC"
4,1974,3.43,5.65333333333333,18,17,0,"IC"
4,1975,1.27333333333333,1.48,5,3,0,"IC"
4,1976,2.43666666666667,2.37166666666667,7,7,0,"IC"
4,1977,1.54666666666667,0.86,0,0,0,"IC"
4,1978,1.27666666666667,3.78666666666667,6,6,0,"IC"
4,1979,0.99,1.20333333333333,2,2,0,"IC"
4,1980,2.92,3.38,5,2,0,"IC"
4,1981,1.88666666666667,3.18,4,4,0,"IC"
4,1982,1.60333333333333,3.06666666666667,4,3,0,"IC"
4,1983,0.74,-0.701666666666667,0,0,0,"IC"
4,1984,1.53333333333333,2.595,5,5,0,"IC"
4,1985,0.613333333333333,2.635,0,0,0,"IC"
4,1986,1.27666666666667,2.76666666666667,5,3,0,"IC"
4,1987,2.54,2.55,1,1,0,"IC"
4,1988,1.12333333333333,-0.546666666666667,2,1,0,"IC"
4,1989,2.44,1.165,0,0,0,"IC"
4,1990,3.17666666666667,-0.0383333333333333,0,0,0,"IC"
4,1991,1.53333333333333,1.085,0,0,0,"IC"
4,1992,0.766666666666667,2.165,1,1,0,"IC"
4,1993,1.25,3.185,0,0,0,"IC"
4,1994,0.773333333333333,1.04333333333333,1,1,0,"IC"
4,1995,0.97,0.65,0,0,0,"IC"
4,1996,1.50666666666667,2.96666666666667,3,2,0,"IC"
4,1997,0.796666666666667,3.34666666666667,11,7,0,"IC"
4,1998,0.636666666666667,2.335,0,0,0,"IC"
4,1999,0.566666666666667,1.45333333333333,3,3,0,"IC"
4,2000,0.313333333333333,1.37833333333333,3,3,0,"IC"
4,2001,0.663333333333333,2.525,3,3,0,"IC"
4,2002,2.12333333333333,3.26333333333333,9,7,0,"IC"
4,2003,3.43666666666667,5.34333333333333,12,12,0,"IC"
4,2004,2.20666666666667,4.43833333333333,11,10,0,"IC"
4,2005,0.946666666666667,3.71166666666667,12,11,0,"IC"
4,2006,1.92666666666667,2.22333333333333,4,2,0,"IC"
4,2007,3.55,4.83666666666667,14,13,0,"IC"
4,2008,0.283333333333333,3.13833333333333,9,7,0,"IC"
4,2009,2.66,3.67833333333333,9,8,0,"IC"
4,2010,0.736666666666667,2.67166666666667,5,4,0,"IC"
4,2011,3.19,4.39666666666667,8,7,0,"IC"
4,2012,1.06,3.65666666666667,3,3,0,"IC"
4,2013,0.51,1.38,0,0,0,"IC"
4,2014,1.64,4.015,7,5,0,"IC"
4,2015,1.49666666666667,2.345,7,5,0,"IC"
4,2016,0.393333333333333,4.07666666666667,5,1,0,"IC"
4,2017,NA,2.94375,2,1,0,"IC"
4,2018,NA,3.875,8,7,0,"IC"
5,1970,2.55806451612903,4.75322580645161,10,7,0,"IC"
5,1971,1.6258064516129,5.80161290322581,18,12,0,"IC"
5,1972,1.10322580645161,6.93064516129032,24,20,0,"IC"
5,1973,1.23225806451613,4.51129032258064,14,8,0,"IC"
5,1974,0.783870967741935,7.67741935483871,25,25,0,"IC"
5,1975,1.90967741935484,5.75645161290323,16,15,0,"IC"
5,1976,1.27096774193548,5.09838709677419,12,11,0,"IC"
5,1977,1.06774193548387,7.10483870967742,22,17,0,"IC"
5,1978,2.02903225806452,6.50645161290323,23,20,0,"IC"
5,1979,0.158064516129032,1.61935483870968,2,1,0,"IC"
5,1980,0.954838709677419,7.19838709677419,24,23,0,"IC"
5,1981,1.25161290322581,5.45483870967742,17,16,0,"IC"
5,1982,0.57741935483871,3.73548387096774,9,7,0,"IC"
5,1983,0.229032258064516,4.33064516129032,6,5,0,"IC"
5,1984,0.951612903225806,5.18225806451613,12,10,0,"IC"
5,1985,0.561290322580645,6.4241935483871,16,15,0,"IC"
5,1986,0.367741935483871,3.88225806451613,8,6,0,"IC"
5,1987,0.687096774193548,6.15483870967742,18,15,0,"IC"
5,1988,1.64193548387097,6.18064516129032,15,13,0,"IC"
5,1989,2.65483870967742,4.38548387096774,9,7,0,"IC"
5,1990,2.38064516129032,6.65161290322581,24,20,0,"IC"
5,1991,1.96451612903226,6.86612903225806,20,17,0,"IC"
5,1992,2.65806451612903,5.39677419354839,14,14,0,"IC"
5,1993,2.59032258064516,4.80322580645161,16,14,0,"IC"
5,1994,0.683870967741935,6.2258064516129,21,18,0,"IC"
5,1995,0.367741935483871,4.36612903225806,7,3,0,"IC"
5,1996,0.767741935483871,6.40322580645161,25,23,0,"IC"
5,1997,0.632258064516129,4.78387096774194,15,12,0,"IC"
5,1998,1.41612903225806,6.23387096774194,21,17,0,"IC"
5,1999,1.55806451612903,5.84838709677419,19,15,0,"IC"
5,2000,1.04516129032258,6.2241935483871,20,15,0,"IC"
5,2001,2.54193548387097,6.57903225806452,19,18,0,"IC"
5,2002,0.651612903225806,5.51612903225806,17,15,0,"IC"
5,2003,0.6,6.03064516129032,19,17,0,"IC"
5,2004,1.58387096774194,6.77903225806452,21,20,0,"IC"
5,2005,0.232258064516129,4.93548387096774,13,11,0,"IC"
5,2006,0.367741935483871,5.47741935483871,16,13,0,"IC"
5,2007,1.0258064516129,4.89838709677419,6,6,0,"IC"
5,2008,1.77096774193548,7.97903225806452,25,25,0,"IC"
5,2009,2.25806451612903,7.30967741935484,24,22,0,"IC"
5,2010,0.845161290322581,7.00483870967742,26,25,0,"IC"
5,2011,1.53225806451613,5.40161290322581,15,10,0,"IC"
5,2012,1.08064516129032,6.05967741935484,15,15,0,"IC"
5,2013,1.44516129032258,5.28709677419355,13,11,0,"IC"
5,2014,1.03548387096774,7.38709677419355,24,23,0,"IC"
5,2015,0.593548387096774,4.1,14,10,0,"IC"
5,2016,0.958064516129032,6.14838709677419,17,17,0,"IC"
5,2017,NA,8.49285714285714,19,17,0,"IC"
5,2018,NA,5.48461538461538,13,12,0,"IC"
6,1970,2,8.79,27,26,0,"IC"
6,1971,0.0733333333333333,8.415,30,28,0,"IC"
6,1972,1.35333333333333,8.18166666666667,30,30,0,"IC"
6,1973,1.53,7.13,25,23,0,"IC"
6,1974,2.37333333333333,8.87833333333333,29,29,0,"IC"
6,1975,1.37666666666667,6.83333333333333,23,21,0,"IC"
6,1976,2.30666666666667,9.585,30,30,0,"IC"
6,1977,1.43,8.645,27,27,0,"IC"
6,1978,1.14333333333333,8.315,29,26,0,"IC"
6,1979,1.69,8.57833333333333,30,29,0,"IC"
6,1980,0.506666666666667,9.43833333333333,29,29,0,"IC"
6,1981,0.923333333333333,8.60833333333333,25,24,0,"IC"
6,1982,1.77333333333333,8.58333333333333,26,25,0,"IC"
6,1983,1.93666666666667,7.345,24,22,0,"IC"
6,1984,1.74333333333333,8.9,30,30,0,"IC"
6,1985,1.22,8.92,29,29,0,"IC"
6,1986,1.55333333333333,8.28666666666667,27,27,0,"IC"
6,1987,0.0833333333333333,8.48333333333333,29,28,0,"IC"
6,1988,1.89333333333333,8.66,30,30,0,"IC"
6,1989,0.78,8.72833333333333,28,28,0,"IC"
6,1990,1.51,9.515,30,29,0,"IC"
6,1991,0.1,8.11833333333333,26,26,0,"IC"
6,1992,2,8.32333333333333,29,28,0,"IC"
6,1993,1.30333333333333,8.32166666666667,28,28,0,"IC"
6,1994,0.816666666666667,7.36333333333333,26,24,0,"IC"
6,1995,0.81,8.59333333333333,29,27,0,"IC"
6,1996,1.42333333333333,8.895,30,27,0,"IC"
6,1997,0.23,7.58833333333333,26,26,0,"IC"
6,1998,0.296666666666667,8.40666666666667,29,29,0,"IC"
6,1999,1.50666666666667,8.77,29,27,0,"IC"
6,2000,1.26666666666667,8.71166666666667,28,28,0,"IC"
6,2001,1.08333333333333,8.55166666666667,28,28,0,"IC"
6,2002,0.526666666666667,9.54333333333333,28,28,0,"IC"
6,2003,1.43,10.6866666666667,30,30,0,"IC"
6,2004,0.886666666666667,10.22,30,30,0,"IC"
6,2005,1.07666666666667,9.615,30,30,0,"IC"
6,2006,3.20333333333333,9.3,30,29,0,"IC"
6,2007,1.3,11.025,30,30,0,"IC"
6,2008,0.396666666666667,9.825,30,30,0,"IC"
6,2009,0.713333333333333,9.665,30,30,0,"IC"
6,2010,0.32,11.145,30,30,0,"IC"
6,2011,0.71,7.51666666666667,27,27,0,"IC"
6,2012,0.02,9.94333333333333,30,29,0,"IC"
6,2013,1.34333333333333,10.1383333333333,30,30,0,"IC"
6,2014,1.68666666666667,11.2783333333333,30,30,0,"IC"
6,2015,0.93,8.69333333333333,29,28,0,"IC"
6,2016,1.49333333333333,11.2483333333333,30,30,0,"IC"
6,2017,NA,9.07173913043478,23,23,0,"IC"
6,2018,NA,8.93695652173913,22,22,0,"IC"
7,1970,1.05483870967742,8.54516129032258,31,31,0,"IC"
7,1971,2.14193548387097,10.5370967741935,31,31,0,"IC"
7,1972,2.89032258064516,9.78387096774193,31,31,0,"IC"
7,1973,1.59354838709677,9.90645161290323,31,30,0,"IC"
7,1974,0.203225806451613,11.0145161290323,31,31,0,"IC"
7,1975,1.29032258064516,10.2354838709677,31,31,0,"IC"
7,1976,1.5741935483871,11.6725806451613,31,31,0,"IC"
7,1977,3.22258064516129,10.9096774193548,31,31,0,"IC"
7,1978,0.470967741935484,10.8693548387097,31,31,0,"IC"
7,1979,1.55806451612903,9.63709677419355,31,31,0,"IC"
7,1980,1.2,11.4112903225806,31,31,0,"IC"
7,1981,0.561290322580645,10.2290322580645,31,31,0,"IC"
7,1982,1.70322580645161,10.741935483871,31,31,0,"IC"
7,1983,1.42258064516129,9.2,31,31,0,"IC"
7,1984,2.18709677419355,11.2064516129032,31,31,0,"IC"
7,1985,0.987096774193548,9.44354838709677,31,30,0,"IC"
7,1986,0.906451612903226,9.75806451612903,31,31,0,"IC"
7,1987,1.70322580645161,10.9306451612903,31,31,0,"IC"
7,1988,0.751612903225806,9.78709677419355,30,30,0,"IC"
7,1989,1.53225806451613,10.1177419354839,31,31,0,"IC"
7,1990,1.21290322580645,11.5983870967742,31,31,0,"IC"
7,1991,0.87741935483871,12.2612903225806,31,31,0,"IC"
7,1992,0.912903225806452,9.58387096774194,31,31,0,"IC"
7,1993,0.561290322580645,9.02903225806452,31,31,0,"IC"
7,1994,0.77741935483871,11.4322580645161,31,31,0,"IC"
7,1995,1.46774193548387,9.63870967741935,30,30,0,"IC"
7,1996,0.590322580645161,10.908064516129,31,31,0,"IC"
7,1997,1.47741935483871,11.6193548387097,31,31,0,"IC"
7,1998,1.03225806451613,9.86774193548387,31,31,0,"IC"
7,1999,1.58709677419355,10.9225806451613,31,31,0,"IC"
7,2000,0.929032258064516,11.3725806451613,31,31,0,"IC"
7,2001,1.18709677419355,10.4161290322581,31,31,0,"IC"
